ligand	receptor	ligand_cell_source	ligand_dir	target_cell_counts	receptor_cell_target
CCL2	CXCR3	enterocytes_1	upreg	21	CD8_Trm,CD8_Trm_cyto,DC1,DC2,ILC1,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tcyto,Tmem,Treg,Trm,Trm_Th17,activated_Tcell,gd_Tcell,mem_Bcell,naive_Bcell,naive_Tcell,plasmablast,resident_macrophage
CCL2	CXCR4	enterocytes_1	upreg	24	CD8_Trm,CD8_Trm_cyto,DC1,DC2,ILC1,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tcyto,Tmem,Treg,Trm,Trm_Th17,activated_Tcell,gd_Tcell,inf_macrophage,mast_cell,mem_Bcell,naive_Bcell,naive_Tcell,plasmablast,resident_macrophage
CCL2	CXCR5	enterocytes_1	upreg	18	CD8_Trm,CD8_Trm_cyto,DC2,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tcyto,Tmem,Treg,Trm_Th17,activated_Tcell,gd_Tcell,mem_Bcell,naive_Bcell,naive_Tcell,plasmablast
CCL2	CXCR6	enterocytes_1	upreg	22	CD8_Trm,CD8_Trm_cyto,DC1,DC2,ILC1,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tcyto,Tmem,Treg,Trm,Trm_Th17,activated_Tcell,gd_Tcell,mem_Bcell,naive_Bcell,naive_Tcell,plasmablast,resident_macrophage
CCL2	F3	enterocytes_1	upreg	13	CD8_Trm,CD8_Trm_cyto,DC2,IgA_plasma,IgG_plasma,TFH_like,Treg,Trm,Trm_Th17,activated_Tcell,mem_Bcell,naive_Bcell,resident_macrophage
CCL2	XCR1	enterocytes_1	upreg	7	DC1,IgA_plasma,IgG_plasma,IgM_plasma,Trm,naive_Bcell,resident_macrophage
CCL5	ACKR1	cycling_ta	upreg	14	CD8_Trm,CD8_Trm_cyto,DC2,IgA_plasma,IgG_plasma,IgM_plasma,Tcyto,Treg,Trm,Trm_Th17,mem_Bcell,naive_Bcell,plasmablast,resident_macrophage
CCL5	ACKR1	imm_enterocytes_2	upreg	14	CD8_Trm,CD8_Trm_cyto,DC2,IgA_plasma,IgG_plasma,IgM_plasma,Tcyto,Treg,Trm,Trm_Th17,mem_Bcell,naive_Bcell,plasmablast,resident_macrophage
CCL5	ACKR2	cycling_ta	upreg	5	IgA_plasma,Trm,Trm_Th17,naive_Bcell,resident_macrophage
CCL5	ACKR2	imm_enterocytes_2	upreg	5	IgA_plasma,Trm,Trm_Th17,naive_Bcell,resident_macrophage
CCL5	ACKR4	cycling_ta	upreg	10	CD8_Trm,CD8_Trm_cyto,ILC1,IgA_plasma,TFH_like,Treg,Trm,activated_Tcell,naive_Bcell,naive_Tcell
CCL5	ACKR4	imm_enterocytes_2	upreg	10	CD8_Trm,CD8_Trm_cyto,ILC1,IgA_plasma,TFH_like,Treg,Trm,activated_Tcell,naive_Bcell,naive_Tcell
CCL5	ADRA2A	cycling_ta	upreg	2	CD8_Trm_cyto,resident_macrophage
CCL5	ADRA2A	imm_enterocytes_2	upreg	2	CD8_Trm_cyto,resident_macrophage
CCL5	CCR1	cycling_ta	upreg	16	CD8_Trm,CD8_Trm_cyto,DC1,DC2,ILC1,ILC3,IgA_plasma,Tcyto,Tmem,Trm,Trm_Th17,activated_Tcell,inf_macrophage,mem_Bcell,plasmablast,resident_macrophage
CCL5	CCR1	imm_enterocytes_2	upreg	16	CD8_Trm,CD8_Trm_cyto,DC1,DC2,ILC1,ILC3,IgA_plasma,Tcyto,Tmem,Trm,Trm_Th17,activated_Tcell,inf_macrophage,mem_Bcell,plasmablast,resident_macrophage
CCL5	CCR10	cycling_ta	upreg	15	CD8_Trm,CD8_Trm_cyto,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tmem,Treg,Trm,activated_Tcell,naive_Bcell,naive_Tcell,plasmablast,resident_macrophage
CCL5	CCR10	imm_enterocytes_2	upreg	15	CD8_Trm,CD8_Trm_cyto,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tmem,Treg,Trm,activated_Tcell,naive_Bcell,naive_Tcell,plasmablast,resident_macrophage
CCL5	CCR2	cycling_ta	upreg	16	CD8_Trm,CD8_Trm_cyto,DC2,ILC1,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,Tcyto,Treg,Trm,Trm_Th17,inf_macrophage,mem_Bcell,plasmablast,resident_macrophage
CCL5	CCR2	imm_enterocytes_2	upreg	16	CD8_Trm,CD8_Trm_cyto,DC2,ILC1,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,Tcyto,Treg,Trm,Trm_Th17,inf_macrophage,mem_Bcell,plasmablast,resident_macrophage
CCL5	CCR3	cycling_ta	upreg	6	DC1,DC2,IgA_plasma,Tcyto,Trm,mem_Bcell
CCL5	CCR3	imm_enterocytes_2	upreg	6	DC1,DC2,IgA_plasma,Tcyto,Trm,mem_Bcell
CCL5	CCR4	cycling_ta	upreg	20	CD8_Trm,CD8_Trm_cyto,DC2,ILC1,ILC3,IgA_plasma,IgM_plasma,TFH_like,Tcyto,Tmem,Treg,Trm,Trm_Th17,activated_Tcell,gd_Tcell,mem_Bcell,naive_Bcell,naive_Tcell,plasmablast,resident_macrophage
CCL5	CCR4	imm_enterocytes_2	upreg	20	CD8_Trm,CD8_Trm_cyto,DC2,ILC1,ILC3,IgA_plasma,IgM_plasma,TFH_like,Tcyto,Tmem,Treg,Trm,Trm_Th17,activated_Tcell,gd_Tcell,mem_Bcell,naive_Bcell,naive_Tcell,plasmablast,resident_macrophage
CCL5	CCR5	cycling_ta	upreg	20	CD8_Trm,CD8_Trm_cyto,DC1,DC2,ILC1,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tcyto,Tmem,Treg,Trm,Trm_Th17,activated_Tcell,gd_Tcell,mem_Bcell,plasmablast,resident_macrophage
CCL5	CCR5	imm_enterocytes_2	upreg	20	CD8_Trm,CD8_Trm_cyto,DC1,DC2,ILC1,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tcyto,Tmem,Treg,Trm,Trm_Th17,activated_Tcell,gd_Tcell,mem_Bcell,plasmablast,resident_macrophage
CCL5	CCR6	cycling_ta	upreg	22	CD8_Trm,CD8_Trm_cyto,DC1,DC2,ILC1,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tcyto,Tmem,Treg,Trm,Trm_Th17,activated_Tcell,gd_Tcell,mem_Bcell,naive_Bcell,naive_Tcell,plasmablast,resident_macrophage
CCL5	CCR6	imm_enterocytes_2	upreg	22	CD8_Trm,CD8_Trm_cyto,DC1,DC2,ILC1,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tcyto,Tmem,Treg,Trm,Trm_Th17,activated_Tcell,gd_Tcell,mem_Bcell,naive_Bcell,naive_Tcell,plasmablast,resident_macrophage
CCL5	CCR7	cycling_ta	upreg	24	CD8_Trm,CD8_Trm_cyto,DC1,DC2,ILC1,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tcyto,Tmem,Treg,Trm,Trm_Th17,activated_Tcell,gd_Tcell,inf_macrophage,mast_cell,mem_Bcell,naive_Bcell,naive_Tcell,plasmablast,resident_macrophage
CCL5	CCR7	imm_enterocytes_2	upreg	24	CD8_Trm,CD8_Trm_cyto,DC1,DC2,ILC1,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tcyto,Tmem,Treg,Trm,Trm_Th17,activated_Tcell,gd_Tcell,inf_macrophage,mast_cell,mem_Bcell,naive_Bcell,naive_Tcell,plasmablast,resident_macrophage
CCL5	CCR8	cycling_ta	upreg	4	CD8_Trm,TFH_like,Treg,activated_Tcell
CCL5	CCR8	imm_enterocytes_2	upreg	4	CD8_Trm,TFH_like,Treg,activated_Tcell
CCL5	CCR9	cycling_ta	upreg	22	CD8_Trm,CD8_Trm_cyto,DC1,DC2,ILC1,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tcyto,Tmem,Treg,Trm,Trm_Th17,activated_Tcell,gd_Tcell,mem_Bcell,naive_Bcell,naive_Tcell,plasmablast,resident_macrophage
CCL5	CCR9	imm_enterocytes_2	upreg	22	CD8_Trm,CD8_Trm_cyto,DC1,DC2,ILC1,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tcyto,Tmem,Treg,Trm,Trm_Th17,activated_Tcell,gd_Tcell,mem_Bcell,naive_Bcell,naive_Tcell,plasmablast,resident_macrophage
CCL5	CD4	cycling_ta	upreg	24	CD8_Trm,CD8_Trm_cyto,DC1,DC2,ILC1,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tcyto,Tmem,Treg,Trm,Trm_Th17,activated_Tcell,gd_Tcell,inf_macrophage,mast_cell,mem_Bcell,naive_Bcell,naive_Tcell,plasmablast,resident_macrophage
CCL5	CD4	imm_enterocytes_2	upreg	24	CD8_Trm,CD8_Trm_cyto,DC1,DC2,ILC1,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tcyto,Tmem,Treg,Trm,Trm_Th17,activated_Tcell,gd_Tcell,inf_macrophage,mast_cell,mem_Bcell,naive_Bcell,naive_Tcell,plasmablast,resident_macrophage
CCL5	CX3CR1	cycling_ta	upreg	8	DC1,DC2,ILC1,IgA_plasma,IgM_plasma,Tcyto,Treg,resident_macrophage
CCL5	CX3CR1	imm_enterocytes_2	upreg	8	DC1,DC2,ILC1,IgA_plasma,IgM_plasma,Tcyto,Treg,resident_macrophage
CCL5	CXCR1	cycling_ta	upreg	1	CD8_Trm_cyto
CCL5	CXCR1	imm_enterocytes_2	upreg	1	CD8_Trm_cyto
CCL5	CXCR2	cycling_ta	upreg	13	CD8_Trm,DC1,DC2,ILC1,ILC3,IgA_plasma,TFH_like,Tcyto,Tmem,Treg,Trm,naive_Bcell,resident_macrophage
CCL5	CXCR2	imm_enterocytes_2	upreg	13	CD8_Trm,DC1,DC2,ILC1,ILC3,IgA_plasma,TFH_like,Tcyto,Tmem,Treg,Trm,naive_Bcell,resident_macrophage
CCL5	CXCR3	cycling_ta	upreg	21	CD8_Trm,CD8_Trm_cyto,DC1,DC2,ILC1,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tcyto,Tmem,Treg,Trm,Trm_Th17,activated_Tcell,gd_Tcell,mem_Bcell,naive_Bcell,naive_Tcell,plasmablast,resident_macrophage
CCL5	CXCR3	imm_enterocytes_2	upreg	21	CD8_Trm,CD8_Trm_cyto,DC1,DC2,ILC1,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tcyto,Tmem,Treg,Trm,Trm_Th17,activated_Tcell,gd_Tcell,mem_Bcell,naive_Bcell,naive_Tcell,plasmablast,resident_macrophage
CCL5	CXCR4	cycling_ta	upreg	24	CD8_Trm,CD8_Trm_cyto,DC1,DC2,ILC1,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tcyto,Tmem,Treg,Trm,Trm_Th17,activated_Tcell,gd_Tcell,inf_macrophage,mast_cell,mem_Bcell,naive_Bcell,naive_Tcell,plasmablast,resident_macrophage
CCL5	CXCR4	imm_enterocytes_2	upreg	24	CD8_Trm,CD8_Trm_cyto,DC1,DC2,ILC1,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tcyto,Tmem,Treg,Trm,Trm_Th17,activated_Tcell,gd_Tcell,inf_macrophage,mast_cell,mem_Bcell,naive_Bcell,naive_Tcell,plasmablast,resident_macrophage
CCL5	CXCR5	cycling_ta	upreg	18	CD8_Trm,CD8_Trm_cyto,DC2,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tcyto,Tmem,Treg,Trm_Th17,activated_Tcell,gd_Tcell,mem_Bcell,naive_Bcell,naive_Tcell,plasmablast
CCL5	CXCR5	imm_enterocytes_2	upreg	18	CD8_Trm,CD8_Trm_cyto,DC2,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tcyto,Tmem,Treg,Trm_Th17,activated_Tcell,gd_Tcell,mem_Bcell,naive_Bcell,naive_Tcell,plasmablast
CCL5	CXCR6	cycling_ta	upreg	22	CD8_Trm,CD8_Trm_cyto,DC1,DC2,ILC1,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tcyto,Tmem,Treg,Trm,Trm_Th17,activated_Tcell,gd_Tcell,mem_Bcell,naive_Bcell,naive_Tcell,plasmablast,resident_macrophage
CCL5	CXCR6	imm_enterocytes_2	upreg	22	CD8_Trm,CD8_Trm_cyto,DC1,DC2,ILC1,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tcyto,Tmem,Treg,Trm,Trm_Th17,activated_Tcell,gd_Tcell,mem_Bcell,naive_Bcell,naive_Tcell,plasmablast,resident_macrophage
CCL5	GPR75	cycling_ta	upreg	1	naive_Tcell
CCL5	GPR75	imm_enterocytes_2	upreg	1	naive_Tcell
CCL5	GRM7	cycling_ta	upreg	14	CD8_Trm,CD8_Trm_cyto,DC2,ILC1,ILC3,IgA_plasma,IgG_plasma,Tcyto,Treg,Trm,gd_Tcell,mem_Bcell,naive_Bcell,resident_macrophage
CCL5	GRM7	imm_enterocytes_2	upreg	14	CD8_Trm,CD8_Trm_cyto,DC2,ILC1,ILC3,IgA_plasma,IgG_plasma,Tcyto,Treg,Trm,gd_Tcell,mem_Bcell,naive_Bcell,resident_macrophage
CCL5	SDC1	cycling_ta	upreg	14	CD8_Trm,DC2,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Trm,Trm_Th17,activated_Tcell,mem_Bcell,naive_Bcell,naive_Tcell,plasmablast,resident_macrophage
CCL5	SDC1	imm_enterocytes_2	upreg	14	CD8_Trm,DC2,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Trm,Trm_Th17,activated_Tcell,mem_Bcell,naive_Bcell,naive_Tcell,plasmablast,resident_macrophage
CCL5	XCR1	cycling_ta	upreg	7	DC1,IgA_plasma,IgG_plasma,IgM_plasma,Trm,naive_Bcell,resident_macrophage
CCL5	XCR1	imm_enterocytes_2	upreg	7	DC1,IgA_plasma,IgG_plasma,IgM_plasma,Trm,naive_Bcell,resident_macrophage
CDH1	CDH2	imm_enterocytes_2	downreg	7	DC1,ILC1,ILC3,Treg,activated_Tcell,naive_Tcell,resident_macrophage
CDH1	ITGAE	imm_enterocytes_2	downreg	24	CD8_Trm,CD8_Trm_cyto,DC1,DC2,ILC1,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tcyto,Tmem,Treg,Trm,Trm_Th17,activated_Tcell,gd_Tcell,inf_macrophage,mast_cell,mem_Bcell,naive_Bcell,naive_Tcell,plasmablast,resident_macrophage
CDH1	ITGB7	imm_enterocytes_2	downreg	24	CD8_Trm,CD8_Trm_cyto,DC1,DC2,ILC1,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tcyto,Tmem,Treg,Trm,Trm_Th17,activated_Tcell,gd_Tcell,inf_macrophage,mast_cell,mem_Bcell,naive_Bcell,naive_Tcell,plasmablast,resident_macrophage
CDH1	KLRG1	imm_enterocytes_2	downreg	24	CD8_Trm,CD8_Trm_cyto,DC1,DC2,ILC1,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tcyto,Tmem,Treg,Trm,Trm_Th17,activated_Tcell,gd_Tcell,inf_macrophage,mast_cell,mem_Bcell,naive_Bcell,naive_Tcell,plasmablast,resident_macrophage
CDH1	LRP5	imm_enterocytes_2	downreg	13	CD8_Trm,DC1,DC2,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tcyto,Trm,gd_Tcell,mem_Bcell,plasmablast,resident_macrophage
CDH1	LRP6	imm_enterocytes_2	downreg	17	CD8_Trm,DC1,DC2,ILC1,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tcyto,Trm,Trm_Th17,activated_Tcell,mem_Bcell,naive_Bcell,naive_Tcell,resident_macrophage
CDH1	MET	imm_enterocytes_2	downreg	7	CD8_Trm,DC2,ILC1,IgA_plasma,IgG_plasma,IgM_plasma,Trm
CFLAR	RIPK1	imm_enterocytes_2	upreg	22	CD8_Trm,CD8_Trm_cyto,DC1,DC2,ILC1,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tcyto,Tmem,Treg,Trm,Trm_Th17,activated_Tcell,gd_Tcell,mem_Bcell,naive_Bcell,naive_Tcell,plasmablast,resident_macrophage
CSF1	AATK	imm_enterocytes_2	upreg	14	CD8_Trm,ILC1,ILC3,IgA_plasma,IgG_plasma,TFH_like,Treg,Trm,Trm_Th17,activated_Tcell,gd_Tcell,inf_macrophage,naive_Tcell,resident_macrophage
CSF1	ALK	imm_enterocytes_2	upreg	1	Trm
CSF1	AXL	imm_enterocytes_2	upreg	18	CD8_Trm,DC1,DC2,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tmem,Trm,Trm_Th17,gd_Tcell,inf_macrophage,mem_Bcell,naive_Bcell,naive_Tcell,plasmablast,resident_macrophage
CSF1	CELSR3	imm_enterocytes_2	upreg	11	CD8_Trm,DC2,ILC1,IgA_plasma,IgG_plasma,Trm,activated_Tcell,gd_Tcell,naive_Bcell,naive_Tcell,resident_macrophage
CSF1	CSF1R	imm_enterocytes_2	upreg	14	CD8_Trm,CD8_Trm_cyto,DC1,DC2,IgA_plasma,IgM_plasma,TFH_like,Trm,gd_Tcell,inf_macrophage,naive_Bcell,naive_Tcell,plasmablast,resident_macrophage
CSF1	CSF2RA	imm_enterocytes_2	upreg	22	CD8_Trm,CD8_Trm_cyto,DC1,DC2,ILC1,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tcyto,Treg,Trm,Trm_Th17,activated_Tcell,gd_Tcell,inf_macrophage,mem_Bcell,naive_Bcell,naive_Tcell,plasmablast,resident_macrophage
CSF1	CSF3R	imm_enterocytes_2	upreg	16	CD8_Trm,CD8_Trm_cyto,DC1,DC2,ILC1,ILC3,IgA_plasma,TFH_like,Trm,Trm_Th17,gd_Tcell,inf_macrophage,mem_Bcell,naive_Bcell,plasmablast,resident_macrophage
CSF1	DDR2	imm_enterocytes_2	upreg	17	CD8_Trm,CD8_Trm_cyto,DC2,ILC1,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,Tcyto,Trm,Trm_Th17,gd_Tcell,mem_Bcell,naive_Bcell,naive_Tcell,plasmablast,resident_macrophage
CSF1	FLT3	imm_enterocytes_2	upreg	16	CD8_Trm,CD8_Trm_cyto,DC1,DC2,ILC1,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Treg,Trm,activated_Tcell,mem_Bcell,plasmablast,resident_macrophage
CSF1	INSR	imm_enterocytes_2	upreg	21	CD8_Trm,CD8_Trm_cyto,DC1,DC2,ILC1,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Trm,Trm_Th17,activated_Tcell,gd_Tcell,inf_macrophage,mast_cell,mem_Bcell,naive_Bcell,naive_Tcell,plasmablast,resident_macrophage
CSF1	ITGAV	imm_enterocytes_2	upreg	22	CD8_Trm,CD8_Trm_cyto,DC1,DC2,ILC1,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tmem,Treg,Trm,Trm_Th17,activated_Tcell,gd_Tcell,mast_cell,mem_Bcell,naive_Bcell,naive_Tcell,plasmablast,resident_macrophage
CSF1	ITGB3	imm_enterocytes_2	upreg	1	IgM_plasma
CSF1	LMTK2	imm_enterocytes_2	upreg	21	CD8_Trm,CD8_Trm_cyto,DC1,DC2,ILC1,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tcyto,Treg,Trm,Trm_Th17,activated_Tcell,gd_Tcell,mem_Bcell,naive_Bcell,naive_Tcell,plasmablast,resident_macrophage
CSF1	LTK	imm_enterocytes_2	upreg	12	CD8_Trm,CD8_Trm_cyto,DC2,IgA_plasma,IgG_plasma,IgM_plasma,Tmem,Trm,Trm_Th17,mem_Bcell,plasmablast,resident_macrophage
CSF1	MERTK	imm_enterocytes_2	upreg	18	CD8_Trm,CD8_Trm_cyto,DC2,ILC1,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Trm,Trm_Th17,gd_Tcell,inf_macrophage,mem_Bcell,naive_Bcell,naive_Tcell,plasmablast,resident_macrophage
CSF1	MET	imm_enterocytes_2	upreg	7	CD8_Trm,DC2,ILC1,IgA_plasma,IgG_plasma,IgM_plasma,Trm
CSF1	MSR1	imm_enterocytes_2	upreg	11	CD8_Trm,DC2,ILC3,IgA_plasma,IgM_plasma,Trm_Th17,inf_macrophage,mast_cell,mem_Bcell,plasmablast,resident_macrophage
CSF1	MST1R	imm_enterocytes_2	upreg	5	CD8_Trm,IgA_plasma,naive_Tcell,plasmablast,resident_macrophage
CSF1	MUSK	imm_enterocytes_2	upreg	1	Trm
CSF1	NTRK1	imm_enterocytes_2	upreg	9	CD8_Trm,ILC1,IgA_plasma,Treg,Trm,Trm_Th17,activated_Tcell,mast_cell,resident_macrophage
CSF1	NTRK2	imm_enterocytes_2	upreg	9	CD8_Trm,DC2,ILC3,IgA_plasma,TFH_like,Treg,Trm,Trm_Th17,activated_Tcell
CSF1	NTRK3	imm_enterocytes_2	upreg	7	CD8_Trm,DC2,IgA_plasma,TFH_like,Treg,Trm_Th17,resident_macrophage
CSF1	PDGFRA	imm_enterocytes_2	upreg	10	CD8_Trm,DC2,ILC3,IgA_plasma,Trm,gd_Tcell,mast_cell,mem_Bcell,naive_Bcell,resident_macrophage
CSF1	PDGFRB	imm_enterocytes_2	upreg	13	CD8_Trm,CD8_Trm_cyto,DC2,ILC1,ILC3,IgA_plasma,Tcyto,Trm,gd_Tcell,mast_cell,naive_Bcell,naive_Tcell,resident_macrophage
CSF1	PTK7	imm_enterocytes_2	upreg	18	CD8_Trm,CD8_Trm_cyto,DC1,DC2,ILC1,ILC3,IgA_plasma,TFH_like,Treg,Trm,Trm_Th17,gd_Tcell,mast_cell,mem_Bcell,naive_Bcell,naive_Tcell,plasmablast,resident_macrophage
CSF1	RET	imm_enterocytes_2	upreg	5	DC2,IgA_plasma,Trm,mast_cell,resident_macrophage
CSF1	ROR1	imm_enterocytes_2	upreg	5	IgA_plasma,IgM_plasma,Trm,mem_Bcell,naive_Bcell
CSF1	ROR2	imm_enterocytes_2	upreg	6	CD8_Trm_cyto,IgA_plasma,Treg,mem_Bcell,naive_Bcell,resident_macrophage
CSF1	RYK	imm_enterocytes_2	upreg	23	CD8_Trm,CD8_Trm_cyto,DC1,DC2,ILC1,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tcyto,Tmem,Treg,Trm,Trm_Th17,activated_Tcell,gd_Tcell,mast_cell,mem_Bcell,naive_Bcell,naive_Tcell,plasmablast,resident_macrophage
CSF1	SLC7A1	imm_enterocytes_2	upreg	23	CD8_Trm,CD8_Trm_cyto,DC1,DC2,ILC1,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tcyto,Tmem,Treg,Trm,Trm_Th17,activated_Tcell,gd_Tcell,mast_cell,mem_Bcell,naive_Bcell,naive_Tcell,plasmablast,resident_macrophage
CSF1	TIE1	imm_enterocytes_2	upreg	19	CD8_Trm,CD8_Trm_cyto,DC1,DC2,ILC1,ILC3,IgA_plasma,IgG_plasma,TFH_like,Tcyto,Treg,Trm,activated_Tcell,gd_Tcell,mast_cell,mem_Bcell,naive_Bcell,naive_Tcell,resident_macrophage
CSF1	TYRO3	imm_enterocytes_2	upreg	19	CD8_Trm,CD8_Trm_cyto,DC2,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tcyto,Tmem,Treg,Trm,Trm_Th17,activated_Tcell,mem_Bcell,naive_Bcell,naive_Tcell,plasmablast,resident_macrophage
CX3CL1	CCR1	imm_enterocytes_2	upreg	16	CD8_Trm,CD8_Trm_cyto,DC1,DC2,ILC1,ILC3,IgA_plasma,Tcyto,Tmem,Trm,Trm_Th17,activated_Tcell,inf_macrophage,mem_Bcell,plasmablast,resident_macrophage
CX3CL1	CCR10	imm_enterocytes_2	upreg	15	CD8_Trm,CD8_Trm_cyto,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tmem,Treg,Trm,activated_Tcell,naive_Bcell,naive_Tcell,plasmablast,resident_macrophage
CX3CL1	CCR2	imm_enterocytes_2	upreg	16	CD8_Trm,CD8_Trm_cyto,DC2,ILC1,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,Tcyto,Treg,Trm,Trm_Th17,inf_macrophage,mem_Bcell,plasmablast,resident_macrophage
CX3CL1	CCR3	imm_enterocytes_2	upreg	6	DC1,DC2,IgA_plasma,Tcyto,Trm,mem_Bcell
CX3CL1	CCR4	imm_enterocytes_2	upreg	20	CD8_Trm,CD8_Trm_cyto,DC2,ILC1,ILC3,IgA_plasma,IgM_plasma,TFH_like,Tcyto,Tmem,Treg,Trm,Trm_Th17,activated_Tcell,gd_Tcell,mem_Bcell,naive_Bcell,naive_Tcell,plasmablast,resident_macrophage
CX3CL1	CCR5	imm_enterocytes_2	upreg	20	CD8_Trm,CD8_Trm_cyto,DC1,DC2,ILC1,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tcyto,Tmem,Treg,Trm,Trm_Th17,activated_Tcell,gd_Tcell,mem_Bcell,plasmablast,resident_macrophage
CX3CL1	CCR6	imm_enterocytes_2	upreg	22	CD8_Trm,CD8_Trm_cyto,DC1,DC2,ILC1,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tcyto,Tmem,Treg,Trm,Trm_Th17,activated_Tcell,gd_Tcell,mem_Bcell,naive_Bcell,naive_Tcell,plasmablast,resident_macrophage
CX3CL1	CCR7	imm_enterocytes_2	upreg	24	CD8_Trm,CD8_Trm_cyto,DC1,DC2,ILC1,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tcyto,Tmem,Treg,Trm,Trm_Th17,activated_Tcell,gd_Tcell,inf_macrophage,mast_cell,mem_Bcell,naive_Bcell,naive_Tcell,plasmablast,resident_macrophage
CX3CL1	CCR8	imm_enterocytes_2	upreg	4	CD8_Trm,TFH_like,Treg,activated_Tcell
CX3CL1	CCR9	imm_enterocytes_2	upreg	22	CD8_Trm,CD8_Trm_cyto,DC1,DC2,ILC1,ILC3,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tcyto,Tmem,Treg,Trm,Trm_Th17,activated_Tcell,gd_Tcell,mem_Bcell,naive_Bcell,naive_Tcell,plasmablast,resident_macrophage
CX3CL1	CX3CR1	imm_enterocytes_2	upreg	8	DC1,DC2,ILC1,IgA_plasma,IgM_plasma,Tcyto,Treg,resident_macrophage
CX3CL1	CXCR1	imm_enterocytes_2	upreg	1	CD8_Trm_cyto
CX3CL1	CXCR2	imm_enterocytes_2	upreg	13	CD8_Trm,DC1,DC2,ILC1,ILC3,IgA_plasma,TFH_like,Tcyto,Tmem,Treg,Trm,naive_Bcell,resident_macrophage
CX3CL1	CXCR3	imm_enterocytes_2	upreg	21	CD8_Trm,CD8_Trm_cyto,DC1,DC2,ILC1,IgA_plasma,IgG_plasma,IgM_plasma,TFH_like,Tcyto,Tmem,Treg,Trm,Trm_Th17,activated_Tcell,gd_Tcell,mem_Bcell,naive_Bcell,naive_Tcell,plasmablast,resident_macrophage
